data,temperaturaMit,humitatMit,pressioMit,ventMit,ventGrausMit,plujaMaxIntensitat,plujaAvui,plujaMes,plujaAny,radSolarMax,temperaturaMax,temperaturaMin,humitatMax,humitatDataMax,humitatMin,humitatDataMin,pressioMax,pressioDataMax,pressioMin,pressioDataMin,ventMax,ventDirMax,temperaturaDataMax,temperaturaDataMin,ventDataMax,fuelMit,fuelMax,fuelMin,temperaturaSol10Mit,temperaturaSol10Max,temperaturaSol10Min,temperaturaSolM15Mit,temperaturaSolM15Max,temperaturaSolM15Min,ventDesviacioMit,ventDesviacioMax,ventDesviacioMin 
2019-02-01 23:59:59,11.9,65.3,987.6,7.2,0.0,0.0,0.2,0.2,8.8,,15.6,6.8,82.0,2019-02-01 06:00:00,48.0,2019-02-01 16:35:00,992.0,2019-02-01 00:05:00,985.0,2019-02-01 14:40:00,41.0,,2019-02-01 03:15:00,2019-02-01 21:25:00,,,,,,,,,,,,,
2019-02-02 23:59:59,5.9,77.4,995.0,4.7,0.0,0.0,1.4,1.6,10.2,,10.4,1.9,84.0,2019-02-02 06:55:00,61.0,2019-02-02 16:05:00,1005.0,2019-02-02 23:35:00,986.0,2019-02-02 01:30:00,33.1,,2019-02-02 16:25:00,2019-02-02 21:55:00,,,,,,,,,,,,,
2019-02-03 23:59:59,5.1,42.0,1012.4,4.3,0.0,0.0,,1.6,10.2,,8.1,2.5,69.0,2019-02-03 00:05:00,31.0,2019-02-03 10:55:00,1020.0,2019-02-03 22:45:00,1005.0,2019-02-03 00:05:00,19.1,,2019-02-03 16:45:00,2019-02-03 08:50:00,,,,,,,,,,,,,
2019-02-04 23:59:59,4.0,49.5,1023.3,3.6,0.0,0.0,,1.6,10.2,,10.0,-1.4,69.0,2019-02-04 22:50:00,31.0,2019-02-04 10:25:00,1026.0,2019-02-04 23:45:00,1020.0,2019-02-04 00:05:00,24.1,,2019-02-04 14:15:00,2019-02-04 04:15:00,,,,,,,,,,,,,
2019-02-05 23:59:59,6.3,70.4,1024.4,1.4,0.0,0.0,,1.6,10.2,,13.4,2.9,82.0,2019-02-05 22:40:00,45.0,2019-02-05 14:25:00,1025.0,2019-02-05 00:05:00,1023.0,2019-02-05 14:00:00,16.9,,2019-02-05 15:10:00,2019-02-05 05:35:00,,,,,,,,,,,,,
2019-02-06 23:59:59,8.3,77.5,1022.4,2.2,0.0,0.0,,1.6,10.2,,16.3,4.1,84.0,2019-02-06 06:40:00,58.0,2019-02-06 12:35:00,1025.0,2019-02-06 00:05:00,1020.0,2019-02-06 15:10:00,24.1,,2019-02-06 13:10:00,2019-02-06 01:10:00,,,,,,,,,,,,,
2019-02-07 23:59:59,8.3,79.9,1019.6,1.8,0.0,0.0,,1.6,10.2,,14.4,4.1,83.0,2019-02-07 10:25:00,71.0,2019-02-07 14:45:00,1022.0,2019-02-07 22:25:00,1018.0,2019-02-07 15:20:00,24.1,,2019-02-07 14:55:00,2019-02-07 05:10:00,,,,,,,,,,,,,
2019-02-08 23:59:59,7.9,79.5,1019.2,1.1,0.0,0.0,,1.6,10.2,,13.6,4.7,84.0,2019-02-08 10:10:00,65.0,2019-02-08 14:10:00,1022.0,2019-02-08 00:05:00,1016.0,2019-02-08 17:15:00,15.8,,2019-02-08 14:10:00,2019-02-08 06:10:00,,,,,,,,,,,,,
2019-02-09 23:59:59,8.1,76.6,1019.2,1.8,0.0,0.0,,1.6,10.2,,15.3,3.9,84.0,2019-02-09 01:00:00,53.0,2019-02-09 14:20:00,1021.0,2019-02-09 08:50:00,1017.0,2019-02-09 00:15:00,19.1,,2019-02-09 14:05:00,2019-02-09 05:35:00,,,,,,,,,,,,,
2019-02-10 23:59:59,11.5,66.9,1013.9,5.8,0.0,0.0,,1.6,10.2,,16.9,5.9,84.0,2019-02-10 00:20:00,42.0,2019-02-10 12:20:00,1018.0,2019-02-10 22:10:00,1011.0,2019-02-10 11:45:00,37.1,,2019-02-10 12:25:00,2019-02-10 00:05:00,,,,,,,,,,,,,
2019-02-11 23:59:59,9.3,79.1,1022.7,1.8,0.0,0.0,,1.6,10.2,,13.3,6.1,84.0,2019-02-11 06:30:00,60.0,2019-02-11 16:05:00,1029.0,2019-02-11 23:55:00,1017.0,2019-02-11 00:45:00,15.8,,2019-02-11 14:00:00,2019-02-11 08:25:00,,,,,,,,,,,,,
2019-02-12 23:59:59,6.7,69.8,1029.3,2.9,0.0,0.0,,1.6,10.2,,13.7,1.7,85.0,2019-02-12 06:25:00,46.0,2019-02-12 13:35:00,1030.0,2019-02-12 07:20:00,1028.0,2019-02-12 01:55:00,15.8,,2019-02-12 14:05:00,2019-02-12 07:15:00,,,,,,,,,,,,,
2019-02-17 23:59:59,7.7,69.7,1025.0,0.7,0.0,0.0,,1.6,10.2,,17.2,1.1,91.0,2019-02-17 19:55:00,45.0,2019-02-17 09:50:00,1027.0,2019-02-17 00:05:00,1023.0,2019-02-17 14:35:00,11.2,,2019-02-17 14:25:00,2019-02-17 06:45:00,,,,,,,,,,,,,
2019-02-18 23:59:59,6.9,79.4,1021.3,2.9,0.0,0.0,,0.0,0.0,,14.2,1.0,84.0,2019-02-18 00:15:00,64.0,2019-02-18 14:30:00,1024.0,2019-02-18 00:00:00,1019.0,2019-02-18 16:00:00,20.2,,2019-02-18 14:15:00,2019-02-18 07:25:00,,,,,,,,,,,,,
2019-02-19 23:59:59,8.1,79.6,1020.7,2.5,0.0,0.0,,1.6,10.2,,13.2,3.2,84.0,2019-02-19 01:20:00,65.0,2019-02-19 13:50:00,1022.0,2019-02-19 10:10:00,1020.0,2019-02-19 03:05:00,20.2,,2019-02-19 13:45:00,2019-02-19 06:05:00,,,,,,,,,,,,,
2019-02-20 23:59:59,8.5,79.7,1023.0,1.1,0.0,0.0,,1.6,10.2,,12.7,3.7,84.0,2019-02-20 02:05:00,68.0,2019-02-20 11:45:00,1026.0,2019-02-20 22:55:00,1021.0,2019-02-20 03:50:00,15.8,,2019-02-20 14:30:00,2019-02-20 23:55:00,,,,,,,,,,,,,
2019-02-22 23:59:59,11.9,58.6,1026.3,3.6,0.0,0.0,,1.6,10.2,,21.1,5.6,83.0,2019-02-22 00:25:00,33.0,2019-02-22 14:15:00,1029.0,2019-02-22 00:05:00,1024.0,2019-02-22 14:50:00,20.2,,2019-02-22 13:50:00,2019-02-22 00:05:00,,,,,,,,,,,,,
2019-02-23 23:59:59,11.3,63.7,1025.5,2.5,0.0,0.0,,1.6,10.2,,20.6,5.9,77.0,2019-02-23 19:10:00,37.0,2019-02-23 14:45:00,1029.0,2019-02-23 23:55:00,1023.0,2019-02-23 14:50:00,19.1,,2019-02-23 13:30:00,2019-02-23 07:40:00,,,,,,,,,,,,,
2019-02-24 23:59:59,8.8,72.6,1030.6,2.5,0.0,0.0,,1.6,10.2,,16.8,4.1,84.0,2019-02-24 21:05:00,35.0,2019-02-24 12:10:00,1032.0,2019-02-24 11:30:00,1029.0,2019-02-24 00:05:00,19.1,,2019-02-24 13:45:00,2019-02-24 07:20:00,,,,,,,,,,,,,
2019-02-25 23:59:59,8.8,75.7,1030.7,2.2,0.0,0.0,,1.6,10.2,,17.4,3.2,84.0,2019-02-25 00:35:00,54.0,2019-02-25 16:05:00,1032.0,2019-02-25 00:05:00,1029.0,2019-02-25 14:50:00,16.9,,2019-02-25 13:50:00,2019-02-25 07:20:00,,,,,,,,,,,,,
2019-02-26 23:59:59,10.5,67.7,1028.0,1.8,0.0,0.0,,1.6,10.2,,20.1,5.2,81.0,2019-02-26 00:10:00,44.0,2019-02-26 13:45:00,1029.0,2019-02-26 00:05:00,1026.0,2019-02-26 22:45:00,15.8,,2019-02-26 13:50:00,2019-02-26 06:00:00,,,,,,,,,,,,,
2019-02-27 23:59:59,12.6,58.4,1023.5,2.5,0.0,0.0,,1.6,10.2,,23.9,6.6,79.0,2019-02-27 00:05:00,29.0,2019-02-27 12:15:00,1026.0,2019-02-27 00:05:00,1021.0,2019-02-27 15:25:00,19.1,,2019-02-27 13:55:00,2019-02-27 01:25:00,,,,,,,,,,,,,
2019-02-28 23:59:59,12.1,63.1,1023.2,2.5,0.0,0.0,,1.6,10.2,,21.8,6.8,79.0,2019-02-28 23:55:00,37.0,2019-02-28 13:25:00,1024.0,2019-02-28 08:25:00,1022.0,2019-02-28 04:15:00,24.1,,2019-02-28 13:40:00,2019-02-28 08:05:00,,,,,,,,,,,,,
2019-2-24 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2-25 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2-26 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2-27 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01 23:59:59,10.7,77.0,1020.5,2.5,0.0,0.0,,0.0,10.2,,18.5,4.7,84.0,2019-03-01 05:05:00,53.0,2019-03-01 13:45:00,1023.0,2019-03-01 00:05:00,1018.0,2019-03-01 14:45:00,22.0,,2019-03-01 13:50:00,2019-03-01 07:30:00,,,,,,,,,,,,,
2019-03-02 23:59:59,11.0,75.0,1020.2,1.8,0.0,0.0,,0.0,10.2,,19.9,6.2,84.0,2019-03-02 00:15:00,51.0,2019-03-02 14:40:00,1022.0,2019-03-02 21:05:00,1018.0,2019-03-02 14:05:00,22.0,,2019-03-02 14:35:00,2019-03-02 07:40:00,,,,,,,,,,,,,
2019-03-03 23:59:59,12.0,70.7,1018.1,2.2,0.0,0.0,,0.0,10.2,,21.1,5.2,84.0,2019-03-03 05:10:00,47.0,2019-03-03 14:40:00,1022.0,2019-03-03 00:05:00,1013.0,2019-03-03 23:10:00,16.9,,2019-03-03 14:45:00,2019-03-03 07:15:00,,,,,,,,,,,,,
2019-03-04 23:59:59,15.0,57.3,1012.2,4.7,0.0,0.0,,0.0,10.2,,22.8,8.9,80.0,2019-03-04 20:50:00,37.0,2019-03-04 03:30:00,1016.0,2019-03-04 22:00:00,1010.0,2019-03-04 04:55:00,37.1,,2019-03-04 13:55:00,2019-03-04 23:50:00,,,,,,,,,,,,,
2019-03-05 23:59:59,10.7,70.2,1014.9,1.4,0.0,0.0,,0.0,10.2,,18.7,6.2,84.0,2019-03-05 08:05:00,42.0,2019-03-05 13:50:00,1017.0,2019-03-05 09:05:00,1013.0,2019-03-05 16:00:00,22.0,,2019-03-05 13:50:00,2019-03-05 23:50:00,,,,,,,,,,,,,
2019-03-06 23:59:59,11.6,74.6,1007.2,4.3,0.0,0.0,2.0,2.0,12.2,,17.9,5.6,84.0,2019-03-06 00:05:00,58.0,2019-03-06 12:25:00,1013.0,2019-03-06 00:05:00,1003.0,2019-03-06 18:55:00,42.8,,2019-03-06 11:45:00,2019-03-06 06:10:00,,,,,,,,,,,,,
2019-03-07 23:59:59,11.2,67.8,1009.9,5.4,0.0,0.0,,2.0,12.2,,16.4,4.3,83.0,2019-03-07 20:35:00,54.0,2019-03-07 13:50:00,1014.0,2019-03-07 20:15:00,1003.0,2019-03-07 00:05:00,38.2,,2019-03-07 13:05:00,2019-03-07 23:50:00,,,,,,,,,,,,,
2019-03-08 23:59:59,9.6,66.6,1019.2,2.5,0.0,0.0,,2.0,12.2,,18.7,3.3,83.0,2019-03-08 00:05:00,35.0,2019-03-08 12:25:00,1026.0,2019-03-08 23:35:00,1014.0,2019-03-08 00:10:00,19.1,,2019-03-08 13:45:00,2019-03-08 02:30:00,,,,,,,,,,,,,
2019-03-09 23:59:59,11.0,70.9,1026.9,2.5,0.0,0.0,,2.0,12.2,,20.1,4.1,84.0,2019-03-09 06:55:00,48.0,2019-03-09 12:35:00,1028.0,2019-03-09 09:15:00,1026.0,2019-03-09 00:05:00,20.2,,2019-03-09 14:15:00,2019-03-09 07:15:00,,,,,,,,,,,,,
2019-03-10 23:59:59,13.5,71.7,1024.8,2.9,0.0,0.0,,2.0,12.2,,21.7,7.7,83.0,2019-03-10 06:20:00,47.0,2019-03-10 12:55:00,1027.0,2019-03-10 00:05:00,1024.0,2019-03-10 06:20:00,22.0,,2019-03-10 12:55:00,2019-03-10 04:45:00,,,,,,,,,,,,,
2019-03-11 23:59:59,12.9,77.6,1025.7,2.5,0.0,0.0,,2.0,12.2,,17.4,7.6,83.0,2019-03-11 05:00:00,60.0,2019-03-11 13:40:00,1029.0,2019-03-11 21:45:00,1024.0,2019-03-11 00:40:00,20.2,,2019-03-11 13:40:00,2019-03-11 23:55:00,,,,,,,,,,,,,
2019-03-12 23:59:59,11.3,73.7,1023.3,2.5,0.0,0.0,,2.0,12.2,,20.4,4.4,84.0,2019-03-12 00:10:00,44.0,2019-03-12 13:50:00,1029.0,2019-03-12 00:00:00,1018.0,2019-03-12 17:00:00,20.2,,2019-03-12 14:30:00,2019-03-12 07:15:00,,,,,,,,,,,,,
2019-03-13 23:59:59,9.7,81.0,1019.2,2.2,0.0,0.0,3.0,5.0,15.2,,14.9,7.1,83.0,2019-03-13 05:15:00,69.0,2019-03-13 16:10:00,1023.0,2019-03-13 22:20:00,1017.0,2019-03-13 05:10:00,16.9,,2019-03-13 16:20:00,2019-03-13 23:50:00,,,,,,,,,,,,,
2019-03-14 23:59:59,9.8,73.1,1022.7,3.2,0.0,0.0,,5.0,15.2,,17.1,4.5,84.0,2019-03-14 00:40:00,48.0,2019-03-14 13:20:00,1025.0,2019-03-14 09:00:00,1021.0,2019-03-14 14:00:00,20.2,,2019-03-14 13:45:00,2019-03-14 05:00:00,,,,,,,,,,,,,
2019-03-15 23:59:59,13.0,63.4,1021.5,5.8,0.0,0.0,,5.0,15.2,,21.2,7.2,83.0,2019-03-15 00:00:00,44.0,2019-03-15 14:25:00,1023.0,2019-03-15 19:55:00,1020.0,2019-03-15 04:00:00,24.8,,2019-03-15 14:25:00,2019-03-15 23:50:00,,,,,,,,,,,,,
2019-03-16 23:59:59,12.2,74.1,1018.6,0.4,0.0,0.0,,5.0,15.2,,24.5,4.2,95.0,2019-03-16 07:05:00,37.0,2019-03-16 15:05:00,1023.0,2019-03-16 00:00:00,1014.0,2019-03-16 23:05:00,9.0,,2019-03-16 15:45:00,2019-03-16 05:25:00,,,,,,,,,,,,,
2019-03-17 23:59:59,13.8,59.0,1012.3,0.4,0.0,0.0,,5.0,15.2,,20.3,6.3,88.0,2019-03-17 23:50:00,45.0,2019-03-17 03:45:00,1017.0,2019-03-17 23:40:00,1010.0,2019-03-17 05:30:00,11.9,,2019-03-17 15:30:00,2019-03-17 23:55:00,,,,,,,,,,,,,
2019-03-18 23:59:59,6.3,86.6,1017.0,,0.0,0.0,,5.0,15.2,,7.4,5.5,89.0,2019-03-18 00:30:00,83.0,2019-03-18 02:35:00,1017.0,2019-03-18 00:00:00,1017.0,2019-03-18 00:00:00,1.1,,2019-03-18 03:15:00,2019-03-18 01:05:00,,,,,,,,,,,,,
2019-03-19 23:59:59,9.3,47.6,1024.8,0.0,158.2,0.0,0.0,5.0,15.2,9.3,14.2,3.2,82.6,2019-03-19 10:35:00,32.8,2019-03-19 10:35:00,1028.0,2019-03-19 22:20:00,1022.0,2019-03-19 10:35:00,0.0,350.5,,2019-03-19 22:55:00,2019-03-19 23:55:00,,,,,,,,,,22.4,85.0,6.4
2019-03-20 23:59:59,8.0,49.0,1028.0,0.0,167.6,0.0,0.0,5.0,15.2,9.0,15.2,0.9,77.3,2019-03-20 05:55:00,62.8,2019-03-20 00:00:00,1029.0,2019-03-20 07:50:00,1027.0,2019-03-20 00:00:00,0.0,354.5,2019-03-20 00:00:00,2019-03-20 05:55:00,2019-03-20 23:55:00,,,,,,,,,,20.8,72.3,5.7
2019-03-21 23:59:59,9.1,43.8,1028.5,0.0,159.8,0.0,0.0,5.0,15.2,8.8,16.7,2.2,71.7,2019-03-21 01:00:00,57.1,2019-03-21 00:00:00,1029.0,2019-03-21 00:00:00,1029.0,2019-03-21 00:00:00,0.0,344.8,2019-03-21 00:00:00,2019-03-21 05:15:00,2019-03-21 23:55:00,,,,,,,,,,20.8,86.6,4.5
2019-03-22 23:59:59,11.8,37.8,1028.4,0.0,167.5,0.0,0.0,5.0,15.2,8.6,20.2,5.0,54.9,2019-03-22 05:30:00,48.2,2019-03-22 00:00:00,1030.0,2019-03-22 10:30:00,1029.0,2019-03-22 00:00:00,0.0,354.5,2019-03-22 00:00:00,2019-03-22 00:05:00,2019-03-22 23:55:00,,,,,,,,,,19.6,65.4,4.2
2019-03-23 23:59:59,14.4,36.9,1022.6,0.0,177.9,0.0,0.0,5.0,15.2,833.0,23.6,6.5,59.2,2019-03-23 22:55:00,39.0,2019-03-23 00:00:00,1028.0,2019-03-23 00:00:00,1028.0,2019-03-23 00:00:00,0.0,278.5,2019-03-23 00:00:00,2019-03-23 02:15:00,2019-03-23 23:55:00,,,,,,,,,,21.8,91.8,4.7
2019-03-24 23:59:59,15.1,42.1,1024.1,0.0,161.5,0.0,0.0,5.0,15.2,794.6,23.4,7.8,61.8,2019-03-24 04:10:00,37.8,2019-03-24 00:00:00,1025.0,2019-03-24 00:00:00,1025.0,2019-03-24 00:00:00,0.0,263.7,2019-03-24 00:00:00,2019-03-24 04:05:00,2019-03-24 23:55:00,,,,,,,,,,18.3,83.2,3.2
2019-03-25 23:59:59,12.6,56.6,1020.5,0.0,150.9,0.0,0.0,5.0,15.2,840.0,21.5,6.0,77.5,2019-03-25 23:50:00,53.3,2019-03-25 00:00:00,1023.0,2019-03-25 00:00:00,1023.0,2019-03-25 00:00:00,0.0,354.5,2019-03-25 00:00:00,2019-03-25 05:05:00,2019-03-25 23:55:00,,,,,,,,,,18.9,68.2,0.9
2019-03-26 23:59:59,11.7,29.1,1021.7,0.0,165.1,0.0,0.0,5.0,15.2,858.0,20.6,3.9,81.8,2019-03-26 01:35:00,75.7,2019-03-26 00:00:00,1025.0,2019-03-26 22:25:00,1021.0,2019-03-26 00:00:00,0.0,354.5,2019-03-26 00:00:00,2019-03-26 06:10:00,2019-03-26 23:55:00,,,,,,,,,,24.5,96.3,5.4
2019-03-27 23:59:59,9.3,42.5,1025.5,0.0,164.3,0.0,0.0,5.0,15.2,828.0,17.7,0.7,65.9,2019-03-27 19:55:00,33.6,2019-03-27 00:00:00,1028.0,2019-03-27 20:40:00,1025.0,2019-03-27 00:00:00,0.0,270.9,2019-03-27 00:00:00,2019-03-27 06:05:00,2019-03-27 23:55:00,,,,,,,,,,20.0,83.5,4.0
2019-03-28 23:59:59,10.0,52.4,1028.2,0.0,151.8,0.0,0.0,5.0,15.2,816.0,17.9,3.3,80.0,2019-03-28 23:10:00,60.7,2019-03-28 00:00:00,1029.0,2019-03-28 00:15:00,1028.0,2019-03-28 00:00:00,0.0,253.8,2019-03-28 00:00:00,2019-03-28 06:05:00,2019-03-28 23:55:00,,,,,,,,,,18.4,57.9,4.6
2019-03-29 23:59:59,9.7,52.1,1028.5,0.0,154.2,0.0,0.0,5.0,15.2,822.0,16.5,2.5,76.5,2019-03-29 05:40:00,65.1,2019-03-29 00:00:00,1030.0,2019-03-29 06:35:00,1029.0,2019-03-29 00:00:00,0.0,263.5,2019-03-29 00:00:00,2019-03-29 23:35:00,2019-03-29 23:55:00,,,,,,,,,,19.9,73.7,4.9
2019-03-30 23:59:59,8.6,66.6,1024.6,0.0,149.7,0.0,0.0,5.0,15.2,957.0,15.7,1.4,86.7,2019-03-30 23:45:00,69.6,2019-03-30 00:00:00,1028.0,2019-03-30 00:00:00,1028.0,2019-03-30 00:00:00,0.0,297.0,2019-03-30 00:00:00,2019-03-30 04:30:00,2019-03-30 23:55:00,,,,,,,,,,18.3,75.6,0.0
2019-03-31 23:59:59,9.9,66.2,1018.8,0.0,161.9,0.0,0.0,5.0,15.2,854.0,17.0,3.0,89.9,2019-03-31 03:05:00,86.4,2019-03-31 00:00:00,1022.0,2019-03-31 00:00:00,1022.0,2019-03-31 00:00:00,0.0,354.4,2019-03-31 00:00:00,2019-03-31 04:00:00,2019-03-31 23:55:00,,,,,,,,,,19.0,71.1,3.8
2019-04-01 23:59:59,10.8,56.5,1016.5,0.0,150.8,0.0,0.0,0.0,15.2,837.0,18.8,4.6,84.5,2019-04-01 23:50:00,27.3,2019-04-01 00:00:00,1017.0,2019-04-01 00:00:00,1015.0,2019-04-01 00:00:00,0.0,339.9,2019-04-01 00:00:00,2019-04-01 23:40:00,2019-04-01 23:55:00,,,,,,,,,,19.1,61.0,0.0
2019-04-02 23:59:59,10.8,73.6,1015.2,0.0,158.0,0.0,0.0,0.0,15.2,776.9,18.1,4.5,92.5,2019-04-02 23:45:00,41.6,2019-04-02 00:00:00,1017.0,2019-04-02 00:00:00,1014.0,2019-04-02 00:00:00,0.0,348.2,2019-04-02 00:00:00,2019-04-02 00:20:00,2019-04-02 23:55:00,,,,,,,,,,21.1,79.1,0.0
2019-04-03 23:59:59,9.3,86.2,1007.0,0.0,151.6,0.0,0.0,0.0,15.2,1001.0,17.8,4.8,93.9,2019-04-03 07:35:00,44.3,2019-04-03 00:00:00,1014.0,2019-04-03 00:00:00,1003.0,2019-04-03 00:00:00,0.0,353.4,2019-04-03 00:00:00,2019-04-03 23:05:00,2019-04-03 23:55:00,,,,,,,,,,25.1,87.7,4.7
2019-04-04 23:59:59,6.0,74.0,1004.5,0.0,160.6,0.0,0.0,0.0,15.2,1079.0,12.8,0.5,94.9,2019-04-04 05:15:00,44.1,2019-04-04 00:00:00,1006.0,2019-04-04 19:10:00,1003.0,2019-04-04 00:00:00,0.0,354.4,2019-04-04 00:00:00,2019-04-04 05:25:00,2019-04-04 23:55:00,,,,,,,,,,21.8,79.9,1.7
2019-04-05 23:59:59,8.3,79.9,1003.0,1.7,132.1,0.8,7.0,7.0,22.2,738.6,13.7,0.2,93.5,2019-04-05 06:00:00,47.9,2019-04-05 00:00:00,1005.0,2019-04-05 00:00:00,1000.0,2019-04-05 00:00:00,21.9,354.5,2019-04-05 00:00:00,2019-04-05 04:20:00,2019-04-05 16:05:00,,,,,,,,,,29.5,93.7,0.0
2019-04-06 23:59:59,9.6,66.4,1002.3,6.9,219.5,0.3,0.8,7.8,23.0,992.0,15.0,3.8,93.4,2019-04-06 02:45:00,31.0,2019-04-06 00:00:00,1005.0,2019-04-06 18:10:00,999.0,2019-04-06 00:00:00,48.0,354.4,2019-04-06 00:00:00,2019-04-06 23:20:00,2019-04-06 09:55:00,,,,,,,,,,34.5,95.9,6.2
2019-04-07 23:59:59,7.4,76.2,1009.2,5.8,193.3,1.2,7.3,15.1,29.5,1004.0,15.2,2.6,94.5,2019-04-07 23:40:00,35.9,2019-04-07 00:00:00,1015.0,2019-04-07 20:30:00,1004.0,2019-04-07 00:00:00,30.7,353.3,2019-04-07 00:00:00,2019-04-07 05:35:00,2019-04-07 11:10:00,,,,,,,,,,20.8,86.3,0.8
2019-04-08 23:59:59,11.0,69.7,1012.5,5.2,155.2,1.0,2.3,17.4,31.8,1024.0,19.0,2.9,94.9,2019-04-08 01:15:00,28.1,2019-04-08 00:00:00,1014.0,2019-04-08 00:00:00,1011.0,2019-04-08 00:00:00,23.6,354.4,2019-04-08 00:00:00,2019-04-08 00:55:00,2019-04-08 09:40:00,,,,,,,,,,24.7,93.7,0.0
2019-04-09 23:59:59,8.9,85.7,1011.5,4.9,190.7,1.0,8.1,25.5,39.9,828.0,13.7,6.4,93.2,2019-04-09 03:05:00,61.8,2019-04-09 00:00:00,1013.0,2019-04-09 00:00:00,1011.0,2019-04-09 00:00:00,23.6,353.6,2019-04-09 00:00:00,2019-04-09 23:40:00,2019-04-09 13:15:00,,,,,,,,,,21.9,86.2,6.7
2019-04-10 23:59:59,10.3,70.1,1011.5,5.9,190.5,2.7,7.7,33.2,47.6,860.0,16.8,5.6,92.9,2019-04-10 23:05:00,29.7,2019-04-10 10:40:00,1014.0,2019-04-10 20:05:00,1010.0,2019-04-10 01:25:00,31.8,347.3,2019-04-10 00:00:00,2019-04-10 04:45:00,2019-04-10 07:55:00,,,,,,,,,,25.7,84.6,2.7
2019-04-11 23:59:59,11.2,65.1,1014.3,5.9,165.8,0.1,0.1,33.3,47.7,995.0,18.1,4.7,92.4,2019-04-11 00:45:00,28.2,2019-04-11 13:00:00,1016.0,2019-04-11 23:35:00,1013.0,2019-04-11 02:15:00,19.8,353.0,2019-04-11 00:00:00,2019-04-11 05:00:00,2019-04-11 09:30:00,,,,,,,,,,20.7,88.0,4.8
2019-04-12 23:59:59,11.1,68.3,1016.4,6.7,148.8,0.0,0.0,33.3,47.7,896.0,18.2,5.1,91.8,2019-04-12 23:15:00,36.2,2019-04-12 10:20:00,1019.0,2019-04-12 21:25:00,1015.0,2019-04-12 02:45:00,30.3,339.9,2019-04-12 00:00:00,2019-04-12 23:55:00,2019-04-12 12:30:00,,,,,,,,,,20.6,86.7,2.2
2019-04-13 23:59:59,11.8,67.0,1017.9,7.5,147.5,0.1,0.1,33.4,47.8,888.0,18.9,4.3,92.0,2019-04-13 00:25:00,38.9,2019-04-13 10:35:00,1019.0,2019-04-13 09:25:00,1017.0,2019-04-13 14:45:00,26.8,338.3,2019-04-13 00:00:00,2019-04-13 03:50:00,2019-04-13 13:25:00,,,,,,,,,,18.2,44.4,4.9
2019-04-14 23:59:59,11.2,63.0,1016.9,8.8,147.5,0.0,0.0,33.4,47.8,865.0,17.2,6.1,80.2,2019-04-14 23:35:00,38.1,2019-04-14 08:50:00,1020.0,2019-04-14 21:45:00,1015.0,2019-04-14 15:35:00,27.5,338.9,2019-04-14 00:00:00,2019-04-14 03:15:00,2019-04-14 14:20:00,,,,,,,,,,17.6,64.6,5.9
2019-04-15 23:59:59,10.5,63.5,1018.9,7.2,136.1,0.0,0.0,33.4,47.8,872.0,16.8,4.8,82.8,2019-04-15 05:30:00,45.0,2019-04-15 10:45:00,1020.0,2019-04-15 07:55:00,1017.0,2019-04-15 15:55:00,30.3,354.4,2019-04-15 00:00:00,2019-04-15 05:25:00,2019-04-15 13:25:00,,,,,,,,,,19.7,71.1,0.1
2019-04-16 23:59:59,10.9,77.8,1021.1,4.1,149.9,0.1,0.2,33.6,48.0,457.4,16.1,6.8,90.5,2019-04-16 23:45:00,51.6,2019-04-16 08:45:00,1023.0,2019-04-16 20:00:00,1019.0,2019-04-16 00:45:00,20.1,352.2,2019-04-16 00:00:00,2019-04-16 02:40:00,2019-04-16 15:50:00,,,,,,,,,,16.9,84.4,0.0
2019-04-17 23:59:59,12.2,75.1,1020.5,6.8,137.9,0.0,0.0,33.6,48.0,966.0,19.3,6.2,92.1,2019-04-17 05:45:00,47.5,2019-04-17 12:45:00,1023.0,2019-04-17 00:00:00,1018.0,2019-04-17 15:25:00,31.4,288.7,2019-04-17 00:00:00,2019-04-17 05:20:00,2019-04-17 12:30:00,,,,,,,,,,18.8,53.1,0.0
2019-04-18 23:59:59,12.3,68.9,1021.2,4.7,158.4,0.0,0.0,33.6,48.0,773.0,17.4,7.9,91.9,2019-04-18 05:05:00,36.2,2019-04-18 10:05:00,1023.0,2019-04-18 23:25:00,1020.0,2019-04-18 02:05:00,29.3,345.4,2019-04-18 00:00:00,2019-04-18 04:05:00,2019-04-18 15:05:00,,,,,,,,,,26.5,86.6,4.3
2019-04-19 23:59:59,12.9,61.6,1025.2,6.9,156.2,0.0,0.0,33.6,48.0,764.7,18.4,8.0,82.7,2019-04-19 04:55:00,29.3,2019-04-19 14:40:00,1028.0,2019-04-19 21:15:00,1022.0,2019-04-19 02:05:00,41.3,354.1,2019-04-19 00:00:00,2019-04-19 23:50:00,2019-04-19 10:30:00,,,,,,,,,,29.7,76.6,5.2
